"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2024)"
"Weight: Housing Unit Weight (WGTP)"
"Universe:"
"Selected Geographies:"
"  East North Central Division"
"  East South Central Division"
"  Middle Atlantic Division"
"  Mountain Division"
"  New England Division"
"  Pacific Division"
"  South Atlantic Division"
"  West North Central Division"
"  West South Central Division"
"","","Income_Group (HINCP_RC1)","","","","",""
"Group","Educational attainment","Total Income_Group (HINCP_RC1)","0-24999","25000-49999","50000-99999","100000-149999","150000+"
"","Associate's degree","236,088","15,545","25,190","65,948","53,934","75,471"
"","Bachelor's degree","556,666","21,722","34,782","104,988","125,843","269,331"
"","Master's degree","285,332","8,250","11,743","52,231","62,969","150,139"
"","Professional degree beyond a bachelor's degree","53,361","1,206","2,251","6,761","6,032","37,111"
"","Doctorate degree","41,464","1,191","1,823","5,014","7,000","26,436"
" -> Mountain Division -> 61+","","5,761,715","743,112","1,024,300","1,820,052","1,007,982","1,166,269"
" -> Mountain Division -> 61+ -> Male","","2,700,011","307,199","437,035","864,295","496,731","594,751"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","42,788","10,000","6,929","11,621","6,417","7,821"
"","Nursery school, preschool","175","0","44","0","120","11"
"","Kindergarten","1,104","215","39","212","60","578"
"","Grade 1","1,106","276","0","512","96","222"
"","Grade 2","2,964","397","853","864","380","470"
"","Grade 3","6,104","1,775","2,111","931","360","927"
"","Grade 4","5,332","1,781","1,163","770","823","795"
"","Grade 5","5,995","1,667","1,439","1,986","620","283"
"","Grade 6","19,475","4,812","5,042","5,327","1,990","2,304"
"","Grade 7","6,014","1,059","2,437","1,534","215","769"
"","Grade 8","16,499","3,489","3,326","5,762","2,157","1,765"
"","Grade 9","21,813","4,537","5,397","7,191","2,788","1,900"
"","Grade 10","21,971","5,578","4,525","7,602","1,808","2,458"
"","Grade 11","29,499","8,668","7,367","8,895","2,240","2,329"
"","12th grade - no diploma","46,167","9,964","9,636","14,852","7,208","4,507"
"","Regular high school diploma","513,711","73,598","112,180","178,508","80,359","69,066"
"","GED or alternative credential","103,174","21,684","21,962","32,589","15,233","11,706"
"","Some college, but less than 1 year","208,927","22,816","36,150","78,028","39,753","32,180"
"","1 or more years of college credit, no degree","414,353","50,088","75,001","145,753","70,075","73,436"
"","Associate's degree","216,317","20,073","37,419","73,596","45,649","39,580"
"","Bachelor's degree","556,095","40,398","65,834","171,460","117,310","161,093"
"","Master's degree","291,178","14,925","26,472","78,028","66,611","105,142"
"","Professional degree beyond a bachelor's degree","95,118","5,934","7,508","19,777","17,090","44,809"
"","Doctorate degree","74,132","3,465","4,201","18,497","17,369","30,600"
" -> Mountain Division -> 61+ -> Female","","3,061,704","435,913","587,265","955,757","511,251","571,518"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","49,230","9,859","8,913","14,192","8,801","7,465"
"","Nursery school, preschool","740","0","64","414","132","130"
"","Kindergarten","806","0","101","618","0","87"
"","Grade 1","1,643","487","197","719","0","240"
"","Grade 2","1,822","800","94","521","46","361"
"","Grade 3","6,433","2,408","1,268","1,010","1,024","723"
"","Grade 4","4,426","837","2,132","774","0","683"
"","Grade 5","7,810","2,658","905","2,300","1,258","689"
"","Grade 6","23,267","6,458","5,034","5,048","3,077","3,650"
"","Grade 7","6,234","1,947","1,349","2,131","355","452"
"","Grade 8","19,903","6,717","4,860","3,485","3,367","1,474"
"","Grade 9","22,628","6,830","5,324","6,809","2,212","1,453"
"","Grade 10","29,717","7,532","8,739","7,867","2,730","2,849"
"","Grade 11","32,537","8,872","7,590","10,779","2,591","2,705"
"","12th grade - no diploma","53,861","12,686","10,621","16,279","6,625","7,650"
"","Regular high school diploma","694,642","126,155","153,612","225,900","97,610","91,365"
"","GED or alternative credential","99,542","20,561","20,901","31,472","15,398","11,210"
"","Some college, but less than 1 year","276,112","42,406","60,105","93,122","40,270","40,209"
"","1 or more years of college credit, no degree","472,853","66,482","103,956","150,900","74,767","76,748"
"","Associate's degree","285,920","33,989","58,572","92,328","51,209","49,822"
"","Bachelor's degree","575,808","52,068","88,443","174,123","115,660","145,514"
"","Master's degree","303,503","19,286","35,945","91,694","66,351","90,227"
"","Professional degree beyond a bachelor's degree","52,140","4,511","4,773","12,106","10,915","19,835"
"","Doctorate degree","40,127","2,364","3,767","11,166","6,853","15,977"
" -> Pacific Division","","40,286,229","3,046,527","4,379,964","9,869,278","8,059,456","14,931,004"
" -> Pacific Division -> 18-29","","7,609,145","499,703","850,350","2,023,360","1,652,134","2,583,598"
" -> Pacific Division -> 18-29 -> Male","","3,897,279","226,685","418,774","1,014,352","844,485","1,392,983"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","45,789","3,744","6,786","13,380","8,988","12,891"
"","Nursery school, preschool","1,522","0","33","824","494","171"
"","Kindergarten","694","319","101","0","0","274"
"","Grade 1","674","0","235","83","59","297"
"","Grade 2","2,119","0","1,615","306","198","0"
"","Grade 3","3,408","450","1,177","987","645","149"
"","Grade 4","3,017","246","604","1,278","210","679"
"","Grade 5","4,389","358","1,540","720","801","970"
"","Grade 6","22,239","1,360","3,701","7,497","6,221","3,460"
"","Grade 7","3,511","483","1,052","1,231","600","145"
"","Grade 8","11,976","1,340","2,732","3,819","2,247","1,838"
"","Grade 9","26,858","2,480","6,166","8,185","4,606","5,421"
"","Grade 10","34,415","2,438","5,745","12,059","7,225","6,948"
"","Grade 11","123,666","8,760","15,401","32,270","25,257","41,978"
"","12th grade - no diploma","118,055","9,089","16,952","31,623","26,975","33,416"
"","Regular high school diploma","1,277,584","73,399","147,245","374,175","285,098","397,667"
"","GED or alternative credential","85,021","5,629","9,535","24,897","18,027","26,933"
"","Some college, but less than 1 year","288,071","13,169","32,974","76,559","64,429","100,940"
"","1 or more years of college credit, no degree","717,679","55,846","85,634","189,704","152,948","233,547"
"","Associate's degree","243,429","13,551","21,702","64,233","58,476","85,467"
"","Bachelor's degree","714,823","27,807","46,449","141,001","150,774","348,792"
"","Master's degree","135,906","5,119","9,535","23,555","24,287","73,410"
"","Professional degree beyond a bachelor's degree","18,163","674","617","3,655","2,811","10,406"
"","Doctorate degree","14,271","424","1,243","2,311","3,109","7,184"
" -> Pacific Division -> 18-29 -> Female","","3,711,866","273,018","431,576","1,009,008","807,649","1,190,615"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","30,322","3,165","4,585","11,144","4,146","7,282"
"","Nursery school, preschool","1,788","0","38","1,241","244","265"
"","Kindergarten","773","0","0","383","69","321"
"","Grade 1","1,003","47","248","460","119","129"
"","Grade 2","282","137","0","0","145","0"
"","Grade 3","2,515","218","604","1,340","0","353"
"","Grade 4","1,392","0","398","642","43","309"
"","Grade 5","2,185","138","488","466","651","442"
"","Grade 6","10,614","1,317","2,113","2,928","3,039","1,217"
"","Grade 7","3,274","241","1,045","726","411","851"
"","Grade 8","9,268","1,697","2,157","2,309","1,011","2,094"
"","Grade 9","17,628","2,470","5,340","5,483","2,588","1,747"
"","Grade 10","24,130","3,384","4,629","7,197","4,745","4,175"
"","Grade 11","96,682","9,815","13,965","26,837","16,613","29,452"
"","12th grade - no diploma","77,660","7,864","9,336","21,104","18,632","20,724"
"","Regular high school diploma","951,954","79,683","126,073","284,179","204,994","257,025"
"","GED or alternative credential","60,788","6,428","6,767","19,257","11,672","16,664"
"","Some college, but less than 1 year","257,414","17,001","36,925","78,653","60,548","64,287"
"","1 or more years of college credit, no degree","732,687","69,892","99,643","208,468","157,802","196,882"
"","Associate's degree","291,531","21,111","35,123","80,709","66,701","87,887"
"","Bachelor's degree","891,289","39,001","69,977","206,569","200,908","374,834"
"","Master's degree","193,587","6,870","9,071","38,209","42,810","96,627"
"","Professional degree beyond a bachelor's degree","33,670","1,784","1,647","6,942","5,964","17,333"
"","Doctorate degree","19,430","755","1,404","3,762","3,794","9,715"
" -> Pacific Division -> 30-44","","11,261,199","544,953","989,983","2,627,145","2,369,766","4,729,352"
" -> Pacific Division -> 30-44 -> Male","","5,591,691","242,729","458,668","1,301,774","1,193,656","2,394,864"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","113,928","12,881","19,538","34,945","23,298","23,266"
"","Nursery school, preschool","1,244","106","116","391","290","341"
"","Kindergarten","1,411","0","107","522","196","586"
"","Grade 1","2,544","257","1,181","944","0","162"
"","Grade 2","7,272","684","2,141","2,271","1,389","787"
"","Grade 3","11,435","1,494","2,789","3,509","1,573","2,070"
"","Grade 4","6,114","288","1,484","2,287","1,229","826"
"","Grade 5","13,723","884","2,644","4,599","1,886","3,710"
"","Grade 6","69,931","6,172","17,961","23,106","13,611","9,081"
"","Grade 7","14,226","1,818","3,796","5,101","2,229","1,282"
"","Grade 8","27,376","2,253","6,215","9,033","5,055","4,820"
"","Grade 9","63,735","5,933","15,408","25,715","8,900","7,779"
"","Grade 10","43,526","4,906","5,812","14,163","9,743","8,902"
"","Grade 11","59,857","6,275","9,488","20,616","12,130","11,348"
"","12th grade - no diploma","158,598","13,384","20,403","57,041","34,848","32,922"
"","Regular high school diploma","1,040,282","57,096","122,876","323,455","241,485","295,370"
"","GED or alternative credential","194,117","14,530","20,807","61,608","41,675","55,497"
"","Some college, but less than 1 year","326,801","15,242","29,434","97,442","81,576","103,107"
"","1 or more years of college credit, no degree","711,633","29,302","65,306","195,752","186,849","234,424"
"","Associate's degree","424,496","17,365","30,213","111,135","109,295","156,488"
"","Bachelor's degree","1,419,135","36,799","61,433","219,673","286,055","815,175"
"","Master's degree","603,786","10,423","14,491","62,687","93,173","423,012"
"","Professional degree beyond a bachelor's degree","133,597","2,672","3,784","12,156","16,656","98,329"
"","Doctorate degree","142,924","1,965","1,241","13,623","20,515","105,580"
" -> Pacific Division -> 30-44 -> Female","","5,669,508","302,224","531,315","1,325,371","1,176,110","2,334,488"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","98,147","10,829","22,113","32,286","16,842","16,077"
"","Nursery school, preschool","2,926","69","407","673","1,238","539"
"","Kindergarten","1,040","37","373","353","77","200"
"","Grade 1","2,080","163","436","1,305","108","68"
"","Grade 2","4,801","413","1,621","1,209","847","711"
"","Grade 3","8,772","1,108","1,953","3,857","719","1,135"
"","Grade 4","5,492","386","1,544","2,221","1,270","71"
"","Grade 5","10,450","1,574","2,587","3,587","1,225","1,477"
"","Grade 6","56,427","7,116","15,179","18,999","9,537","5,596"
"","Grade 7","11,481","1,442","3,525","3,665","1,892","957"
"","Grade 8","23,942","2,799","5,837","8,273","4,638","2,395"
"","Grade 9","56,062","6,676","14,427","21,511","9,061","4,387"
"","Grade 10","33,431","4,476","6,818","11,716","6,438","3,983"
"","Grade 11","52,078","8,938","11,894","15,192","9,642","6,412"
"","12th grade - no diploma","112,763","11,397","22,272","37,367","20,076","21,651"
"","Regular high school diploma","873,073","68,977","129,690","280,514","193,875","200,017"
"","GED or alternative credential","126,439","12,452","15,296","40,008","26,537","32,146"
"","Some college, but less than 1 year","301,614","25,896","36,597","88,705","70,501","79,915"
"","1 or more years of college credit, no degree","685,899","45,233","82,795","203,374","171,467","183,030"
"","Associate's degree","506,023","25,678","49,232","145,128","120,119","165,866"
"","Bachelor's degree","1,586,483","44,188","76,462","273,641","328,868","863,324"
"","Master's degree","816,079","17,505","23,731","104,300","143,010","527,533"
"","Professional degree beyond a bachelor's degree","161,254","2,655","4,316","14,231","20,474","119,578"
"","Doctorate degree","132,752","2,217","2,210","13,256","17,649","97,420"
" -> Pacific Division -> 45-60","","10,066,250","588,770","874,083","2,175,281","1,998,605","4,429,511"
" -> Pacific Division -> 45-60 -> Male","","4,895,597","260,782","400,424","1,033,100","971,050","2,230,241"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","183,909","14,655","27,953","61,780","38,803","40,718"
"","Nursery school, preschool","795","75","167","367","54","132"
"","Kindergarten","2,537","319","199","193","880","946"
"","Grade 1","5,353","505","832","2,107","1,153","756"
"","Grade 2","8,686","489","1,865","3,131","862","2,339"
"","Grade 3","23,190","1,328","4,148","6,373","6,706","4,635"
"","Grade 4","12,591","1,324","2,478","3,928","2,158","2,703"
"","Grade 5","17,432","1,919","3,058","6,830","2,477","3,148"
"","Grade 6","117,115","7,849","22,903","44,176","22,739","19,448"
"","Grade 7","22,353","1,633","3,648","8,913","4,499","3,660"
"","Grade 8","47,671","2,189","7,634","16,513","11,570","9,765"
"","Grade 9","88,832","6,571","15,738","31,468","19,163","15,892"
"","Grade 10","50,734","6,623","8,342","14,525","9,506","11,738"
"","Grade 11","64,627","5,750","8,253","21,626","14,612","14,386"
"","12th grade - no diploma","159,588","15,525","21,499","45,124","37,159","40,281"
"","Regular high school diploma","858,713","55,492","92,863","245,490","198,156","266,712"
"","GED or alternative credential","180,774","17,960","16,991","49,957","40,519","55,347"
"","Some college, but less than 1 year","290,498","16,355","23,161","65,586","64,486","120,910"
"","1 or more years of college credit, no degree","595,600","37,281","47,455","130,144","134,014","246,706"
"","Associate's degree","365,357","14,789","23,305","77,599","84,780","164,884"
"","Bachelor's degree","1,047,255","35,193","49,458","137,171","174,262","651,171"
"","Master's degree","509,682","10,884","13,333","43,966","77,926","363,573"
"","Professional degree beyond a bachelor's degree","127,322","3,319","2,659","8,755","13,057","99,532"
"","Doctorate degree","114,983","2,755","2,482","7,378","11,509","90,859"
" -> Pacific Division -> 45-60 -> Female","","5,170,653","327,988","473,659","1,142,181","1,027,555","2,199,270"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","187,397","18,754","26,934","58,538","40,667","42,504"
"","Nursery school, preschool","1,974","252","160","352","226","984"
"","Kindergarten","2,374","264","616","995","124","375"
"","Grade 1","3,358","529","375","1,210","814","430"
"","Grade 2","8,831","899","2,419","3,122","1,530","861"
"","Grade 3","17,601","1,165","3,478","5,483","3,541","3,934"
"","Grade 4","16,388","2,270","2,517","5,177","3,604","2,820"
"","Grade 5","24,750","1,697","4,648","8,695","5,626","4,084"
"","Grade 6","122,520","11,712","23,768","42,125","26,154","18,761"
"","Grade 7","18,881","1,155","3,594","6,323","3,298","4,511"
"","Grade 8","49,819","5,656","9,758","16,102","10,276","8,027"
"","Grade 9","93,990","9,868","17,415","34,094","17,182","15,431"
"","Grade 10","50,524","7,977","8,628","13,587","9,779","10,553"
"","Grade 11","53,616","9,434","8,302","15,913","10,138","9,829"
"","12th grade - no diploma","135,519","15,046","20,951","40,446","25,840","33,236"
"","Regular high school diploma","796,134","55,509","103,388","227,698","177,513","232,026"
"","GED or alternative credential","145,842","15,399","17,947","39,401","32,424","40,671"
"","Some college, but less than 1 year","317,777","24,379","33,240","81,885","68,801","109,472"
"","1 or more years of college credit, no degree","620,134","50,386","62,766","154,919","130,872","221,191"
"","Associate's degree","460,013","27,493","41,717","110,039","96,683","184,081"
"","Bachelor's degree","1,189,948","46,035","54,582","188,489","224,463","676,379"
"","Master's degree","613,720","16,937","20,270","66,486","105,032","404,995"
"","Professional degree beyond a bachelor's degree","143,258","3,751","3,581","12,713","17,553","105,660"
"","Doctorate degree","96,285","1,421","2,605","8,389","15,415","68,455"
" -> Pacific Division -> 61+","","11,349,635","1,413,101","1,665,548","3,043,492","2,038,951","3,188,543"
" -> Pacific Division -> 61+ -> Male","","5,216,881","557,484","711,413","1,381,502","976,834","1,589,648"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","208,126","35,107","34,738","54,819","39,678","43,784"
"","Nursery school, preschool","1,511","667","0","249","303","292"
"","Kindergarten","3,877","417","571","1,444","510","935"
"","Grade 1","7,195","1,923","775","2,676","627","1,194"
"","Grade 2","16,168","3,517","3,168","5,202","2,433","1,848"
"","Grade 3","30,460","3,547","5,948","10,660","4,532","5,773"
"","Grade 4","21,377","4,510","4,451","4,516","3,769","4,131"
"","Grade 5","25,835","4,900","5,769","6,643","3,196","5,327"
"","Grade 6","106,316","18,206","22,350","29,737","19,510","16,513"
"","Grade 7","18,214","2,868","3,919","5,961","1,728","3,738"
"","Grade 8","35,882","6,741","6,908","9,624","6,453","6,156"
"","Grade 9","51,832","9,303","7,888","15,346","8,100","11,195"
"","Grade 10","49,795","11,903","7,299","12,861","7,727","10,005"
"","Grade 11","54,833","9,801","11,870","17,399","8,812","6,951"
"","12th grade - no diploma","128,475","25,439","23,154","35,740","17,597","26,545"
"","Regular high school diploma","899,489","119,054","155,027","273,971","157,580","193,857"
"","GED or alternative credential","146,502","20,796","25,877","44,882","27,695","27,252"
"","Some college, but less than 1 year","325,798","37,283","52,085","102,825","59,763","73,842"
"","1 or more years of college credit, no degree","700,919","74,653","106,765","209,452","141,605","168,444"
"","Associate's degree","420,048","42,995","58,258","128,741","83,112","106,942"
"","Bachelor's degree","1,089,937","79,793","112,921","252,282","217,262","427,679"
"","Master's degree","521,015","29,057","41,648","100,695","105,882","243,733"
"","Professional degree beyond a bachelor's degree","211,574","8,987","13,147","34,841","32,392","122,207"
"","Doctorate degree","141,703","6,017","6,877","20,936","26,568","81,305"
" -> Pacific Division -> 61+ -> Female","","6,132,754","855,617","954,135","1,661,990","1,062,117","1,598,895"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","281,050","60,427","46,786","72,887","44,489","56,461"
"","Nursery school, preschool","3,673","632","353","1,343","157","1,188"
"","Kindergarten","2,940","570","272","1,079","551","468"
"","Grade 1","10,239","1,976","1,567","3,822","1,596","1,278"
"","Grade 2","18,201","4,507","2,135","5,627","2,435","3,497"
"","Grade 3","44,641","10,931","6,863","10,643","6,879","9,325"
"","Grade 4","24,161","4,633","2,860","5,937","4,321","6,410"
"","Grade 5","39,164","9,390","5,852","11,307","5,218","7,397"
"","Grade 6","136,925","30,534","23,626","37,110","20,221","25,434"
"","Grade 7","21,871","5,130","4,464","4,273","3,998","4,006"
"","Grade 8","47,931","9,832","8,626","12,982","6,294","10,197"
"","Grade 9","61,054","13,094","13,387","14,512","8,689","11,372"
"","Grade 10","61,249","15,795","12,417","15,423","9,832","7,782"
"","Grade 11","62,673","17,430","11,873","17,384","8,153","7,833"
"","12th grade - no diploma","151,384","29,244","26,329","38,698","21,699","35,414"
"","Regular high school diploma","1,199,606","202,815","224,307","353,336","190,494","228,654"
"","GED or alternative credential","126,692","22,563","24,173","35,059","21,523","23,374"
"","Some college, but less than 1 year","463,406","65,557","87,597","143,118","76,438","90,696"
"","1 or more years of college credit, no degree","836,241","118,957","150,937","245,392","145,328","175,627"
"","Associate's degree","582,295","73,876","97,400","164,346","101,519","145,154"
"","Bachelor's degree","1,167,797","103,064","129,743","289,036","229,910","416,044"
"","Master's degree","559,190","39,886","53,473","132,514","113,466","219,851"
"","Professional degree beyond a bachelor's degree","143,456","8,862","12,356","29,627","24,226","68,385"
"","Doctorate degree","86,915","5,912","6,739","16,535","14,681","43,048"
